timestamp,latency_ms,mode,detection_latency_ms,tracking_latency_ms,detected_state,confirmed_state,num_circles,best_color_ratio,candidates_found,detection_rate_pct
1777993937.7283,74.86,TRACKING,33.26,0.00,RED,UNKNOWN,3,0.7888,1,0.00
1777993937.7710,21.36,TRACKING,0.00,5.83,RED,UNKNOWN,3,0.6861,1,0.00
1777993937.8098,19.81,TRACKING,0.00,4.55,RED,UNKNOWN,3,0.4908,1,0.00
1777993937.8501,15.43,TRACKING,0.00,5.29,RED,UNKNOWN,3,0.3076,1,0.00
1777993937.9235,34.39,TRACKING,0.00,12.19,RED,RED,3,0.3106,1,20.00
1777993937.9804,33.86,TRACKING,0.00,6.45,RED,RED,3,0.3789,1,33.33
1777993938.0018,13.75,TRACKING,0.00,4.31,RED,RED,3,0.3681,1,42.86
1777993938.0671,31.14,TRACKING,0.00,8.58,RED,RED,3,0.3697,1,50.00
1777993938.1007,16.01,TRACKING,0.00,5.47,RED,RED,3,0.6972,1,55.56
1777993938.1533,18.17,TRACKING,0.00,7.49,RED,RED,5,0.6652,1,60.00
1777993938.2153,26.99,TRACKING,0.00,9.37,RED,RED,3,0.5616,1,63.64
1777993938.2564,17.90,TRACKING,0.00,4.17,UNKNOWN,RED,2,0.0370,1,66.67
1777993938.3304,28.55,TRACKING,0.00,9.57,RED,RED,4,0.4171,1,69.23
1777993938.3732,34.09,TRACKING,0.00,9.87,RED,RED,4,0.4167,1,71.43
1777993938.4367,36.31,TRACKING,0.00,19.64,RED,RED,5,0.5740,1,73.33
1777993938.4711,14.91,TRACKING,0.00,6.24,RED,RED,3,0.8422,1,75.00
1777993938.5153,26.17,TRACKING,0.00,11.60,RED,RED,3,0.8502,1,76.47
1777993938.5835,35.46,TRACKING,0.00,13.10,RED,RED,3,0.8082,1,77.78
1777993938.6118,23.35,TRACKING,0.00,8.92,RED,RED,3,0.8478,1,78.95
1777993938.6543,18.72,TRACKING,0.00,7.34,RED,RED,3,0.8060,1,80.00
1777993938.7212,25.03,TRACKING,0.00,5.01,RED,RED,3,0.8534,1,80.95
1777993938.7823,44.38,TRACKING,0.00,10.37,RED,RED,3,0.8534,1,81.82
1777993938.8413,36.56,TRACKING,0.00,9.77,RED,RED,3,0.8629,1,82.61
1777993938.8805,23.90,TRACKING,0.00,4.88,RED,RED,3,0.7877,1,83.33
1777993938.9183,21.13,TRACKING,0.00,9.60,RED,RED,3,0.8622,1,84.00
1777993938.9598,16.37,TRACKING,0.00,5.00,RED,RED,3,0.8781,1,84.62
1777993939.0090,18.47,TRACKING,0.00,5.51,RED,RED,3,0.8293,1,85.19
1777993939.0635,25.27,TRACKING,0.00,5.61,RED,RED,3,0.8422,1,85.71
1777993939.1231,26.66,TRACKING,0.00,10.30,RED,RED,3,0.8566,1,86.21
1777993939.1743,24.30,TRACKING,0.00,8.50,RED,RED,3,0.8286,1,86.67
1777993939.2303,32.21,TRACKING,0.00,12.56,RED,RED,3,0.8104,1,87.10
1777993939.2656,29.44,TRACKING,0.00,9.23,RED,RED,3,0.8367,1,87.50
1777993939.3102,16.88,TRACKING,0.00,5.81,RED,RED,3,0.8526,1,87.88
1777993939.3604,24.65,TRACKING,0.00,8.48,RED,RED,3,0.8518,1,88.24
1777993939.4078,20.49,TRACKING,0.00,7.36,RED,RED,3,0.8343,1,88.57
1777993939.4786,38.76,TRACKING,0.00,13.24,RED,RED,3,0.8502,1,88.89
1777993939.5161,30.15,TRACKING,0.00,13.03,RED,RED,3,0.8343,1,89.19
1777993939.5663,26.39,TRACKING,0.00,11.85,RED,RED,3,0.8550,1,89.47
1777993939.6077,19.25,TRACKING,0.00,7.27,RED,RED,3,0.8406,1,89.74
1777993939.6718,36.95,TRACKING,0.00,13.15,RED,RED,3,0.8510,1,90.00
1777993939.7130,19.66,TRACKING,0.00,6.56,RED,RED,3,0.8470,1,90.24
1777993939.8384,74.89,TRACKING,0.00,30.09,RED,RED,3,0.8023,1,90.48
1777993939.8952,39.69,TRACKING,0.00,16.40,RED,RED,3,0.8023,1,90.70
1777993939.9478,24.57,TRACKING,0.00,8.25,RED,RED,3,0.8502,1,90.91
1777993939.9928,27.77,TRACKING,0.00,10.61,RED,RED,3,0.8669,1,91.11
1777993940.0329,15.96,TRACKING,0.00,5.19,RED,RED,3,0.8359,1,91.30
1777993940.0785,28.51,TRACKING,0.00,6.76,RED,RED,3,0.8016,1,91.49
1777993940.1218,20.68,TRACKING,0.00,9.67,RED,RED,3,0.8335,1,91.67
1777993940.1855,39.14,TRACKING,0.00,10.57,RED,RED,3,0.8510,1,91.84
1777993940.2309,31.93,TRACKING,0.00,7.98,RED,RED,3,0.8359,1,92.00
1777993940.2882,35.84,TRACKING,0.00,16.08,RED,RED,4,0.8001,1,92.16
1777993940.3151,15.19,TRACKING,0.00,6.42,RED,RED,3,0.8242,1,92.31
1777993940.3681,20.16,TRACKING,0.00,7.02,RED,RED,3,0.8327,1,92.45
1777993940.4171,26.99,TRACKING,0.00,10.06,RED,RED,3,0.8001,1,92.59
1777993940.4748,29.22,TRACKING,0.00,6.15,RED,RED,3,0.8023,1,92.73
1777993940.5077,19.03,TRACKING,0.00,7.80,RED,RED,3,0.8335,1,92.86
1777993940.5633,27.29,TRACKING,0.00,7.33,RED,RED,3,0.8677,1,92.98
1777993940.6273,32.75,TRACKING,0.00,13.20,RED,RED,3,0.8009,1,93.10
1777993940.7195,47.28,TRACKING,0.00,25.83,RED,RED,3,0.8502,1,93.22
1777993940.7837,35.50,TRACKING,0.00,13.82,RED,RED,3,0.8486,1,93.33
1777993940.8358,27.42,TRACKING,0.00,7.51,RED,RED,3,0.8335,1,93.44
1777993940.8799,26.32,TRACKING,0.00,6.11,RED,RED,3,0.8494,1,93.55
1777993940.9251,32.71,TRACKING,0.00,8.12,RED,RED,3,0.8693,1,93.65
1777993940.9861,44.76,TRACKING,0.00,21.84,RED,RED,3,0.8016,1,93.75
1777993941.0318,31.53,TRACKING,0.00,13.00,RED,RED,3,0.8016,1,93.85
1777993941.0995,42.98,TRACKING,0.00,11.71,RED,RED,3,0.8534,1,93.94
1777993941.1441,27.06,TRACKING,0.00,4.86,RED,RED,3,0.7184,1,94.03
1777993941.1937,25.51,TRACKING,0.00,10.50,RED,RED,3,0.8478,1,94.12
1777993941.2348,25.42,TRACKING,0.00,8.52,RED,RED,3,0.8023,1,94.20
1777993941.2743,27.05,TRACKING,0.00,7.31,RED,RED,3,0.8023,1,94.29
1777993941.3051,18.74,TRACKING,0.00,6.59,RED,RED,3,0.8478,1,94.37
1777993941.4027,52.60,TRACKING,0.00,17.28,RED,RED,3,0.8023,1,94.44
1777993941.4449,34.34,TRACKING,0.00,14.88,RED,RED,3,0.8023,1,94.52
1777993941.5073,37.37,TRACKING,0.00,16.08,RED,RED,3,0.8089,1,94.59
1777993941.5378,16.08,TRACKING,0.00,4.37,RED,RED,3,0.7877,1,94.67
1777993941.5687,18.51,TRACKING,0.00,5.86,RED,RED,3,0.8582,1,94.74
1777993941.6044,20.88,TRACKING,0.00,6.50,RED,RED,3,0.8104,1,94.81
1777993941.6547,17.11,TRACKING,0.00,6.01,RED,RED,3,0.8367,1,94.87
1777993941.7210,26.12,TRACKING,0.00,9.52,RED,RED,3,0.8438,1,94.94
1777993941.7606,25.54,TRACKING,0.00,8.69,RED,RED,3,0.8438,1,95.00
1777993941.8052,18.46,TRACKING,0.00,4.62,RED,RED,3,0.8988,1,95.06
1777993941.8739,27.46,TRACKING,0.00,12.90,RED,RED,3,0.8775,1,95.12
1777993941.9197,27.42,TRACKING,0.00,13.13,RED,RED,3,0.8775,1,95.18
1777993942.0294,68.10,TRACKING,0.00,18.89,RED,RED,3,0.7967,1,95.24
1777993942.1252,56.40,TRACKING,0.00,26.46,RED,RED,3,0.8119,1,95.29
1777993942.1961,20.57,TRACKING,0.00,6.33,RED,RED,4,0.7113,1,95.35
1777993942.2414,22.86,TRACKING,0.00,8.99,RED,RED,4,0.4704,1,95.40
1777993942.2740,21.63,TRACKING,0.00,10.69,RED,RED,3,0.7848,1,95.45
1777993942.3049,17.52,TRACKING,0.00,4.98,RED,RED,3,0.7287,1,95.51
1777993942.3544,15.04,TRACKING,0.00,5.26,RED,RED,3,0.6871,1,95.56
1777993942.4002,15.15,TRACKING,0.00,6.80,RED,RED,3,0.4081,1,95.60
1777993942.4522,14.52,TRACKING,0.00,4.45,RED,RED,3,0.8614,1,95.65
1777993942.5188,28.96,TRACKING,0.00,8.31,RED,RED,3,0.8169,1,95.70
1777993942.6235,66.81,TRACKING,0.00,38.87,RED,RED,3,0.7921,1,95.74
1777993942.6851,39.36,TRACKING,0.00,10.80,RED,RED,3,0.8556,1,95.79
1777993942.7425,33.25,TRACKING,0.00,11.46,RED,RED,4,0.4621,1,95.83
1777993942.7810,17.79,TRACKING,0.00,7.09,RED,RED,3,0.8244,1,95.88
1777993942.8860,71.80,TRACKING,0.00,26.53,RED,RED,3,0.8629,1,95.92
1777993942.9491,30.23,TRACKING,0.00,14.59,RED,RED,3,0.9081,1,95.96
1777993943.0099,26.63,TRACKING,0.00,12.49,RED,RED,3,0.8924,1,96.00
1777993943.0691,37.54,TRACKING,0.00,20.21,RED,RED,3,0.9044,1,96.04
1777993943.1137,22.40,TRACKING,0.00,7.98,RED,RED,3,0.8330,1,96.08
1777993943.1676,29.00,TRACKING,0.00,9.46,RED,RED,3,0.8086,1,96.12
1777993943.2124,16.82,TRACKING,0.00,4.67,RED,RED,3,0.8352,1,96.15
1777993943.2544,18.93,TRACKING,0.00,7.14,RED,RED,3,0.8592,1,96.19
1777993943.3044,19.17,TRACKING,0.00,6.11,RED,RED,3,0.8767,1,96.23
1777993943.3890,39.79,TRACKING,0.00,13.48,RED,RED,3,0.7789,1,96.26
1777993943.4242,27.18,TRACKING,0.00,9.15,RED,RED,3,0.8765,1,96.30
1777993943.4533,16.21,TRACKING,0.00,3.27,UNKNOWN,RED,2,0.0000,1,96.33
1777993943.5229,31.43,TRACKING,0.00,14.84,UNKNOWN,RED,2,0.0000,1,96.36
1777993943.5667,15.55,TRACKING,0.00,6.76,UNKNOWN,UNKNOWN,3,0.0000,1,95.50
1777993943.6091,16.84,TRACKING,0.00,6.25,UNKNOWN,UNKNOWN,4,0.0703,1,94.64
1777993943.6554,16.77,TRACKING,0.00,6.64,UNKNOWN,UNKNOWN,3,0.0592,1,93.81
1777993943.7023,15.20,TRACKING,0.00,4.96,UNKNOWN,UNKNOWN,2,0.0000,1,92.98
1777993943.7798,29.63,TRACKING,0.00,7.25,UNKNOWN,UNKNOWN,3,0.0787,1,92.17
1777993943.8230,31.63,TRACKING,0.00,7.04,UNKNOWN,UNKNOWN,2,0.0000,1,91.38
1777993943.8863,36.88,TRACKING,0.00,8.05,UNKNOWN,UNKNOWN,2,0.0000,1,90.60
1777993943.9332,26.78,TRACKING,0.00,9.88,UNKNOWN,UNKNOWN,2,0.0000,1,89.83
1777993943.9735,18.66,TRACKING,0.00,6.49,UNKNOWN,UNKNOWN,2,0.0000,1,89.08
1777993944.0191,15.93,TRACKING,0.00,3.43,UNKNOWN,UNKNOWN,2,0.0000,1,88.33
1777993944.0776,25.41,TRACKING,0.00,6.48,UNKNOWN,UNKNOWN,2,0.0000,1,87.60
1777993944.1103,18.21,TRACKING,0.00,4.59,UNKNOWN,UNKNOWN,2,0.0000,1,86.89
1777993944.1627,23.54,TRACKING,0.00,12.61,UNKNOWN,UNKNOWN,2,0.0000,1,86.18
1777993944.2249,38.34,TRACKING,0.00,18.26,UNKNOWN,UNKNOWN,2,0.0000,1,85.48
1777993944.2581,17.25,TRACKING,0.00,4.40,UNKNOWN,UNKNOWN,2,0.0000,1,84.80
1777993944.3007,16.05,TRACKING,0.00,3.87,UNKNOWN,UNKNOWN,2,0.0000,1,84.13
1777993944.3817,35.06,TRACKING,0.00,12.18,UNKNOWN,UNKNOWN,2,0.0000,1,83.46
1777993944.4197,24.85,TRACKING,0.00,7.15,UNKNOWN,UNKNOWN,2,0.0000,1,82.81
1777993944.4687,24.55,TRACKING,0.00,8.31,RED,UNKNOWN,3,0.2937,1,82.17
1777993944.5631,47.51,TRACKING,0.00,23.43,RED,UNKNOWN,4,0.2591,1,81.54
1777993944.6452,44.55,TRACKING,0.00,24.19,RED,RED,3,0.5505,1,81.68
1777993944.7039,26.13,TRACKING,0.00,6.88,RED,RED,3,0.8252,1,81.82
1777993944.7341,13.92,TRACKING,0.00,5.09,RED,RED,3,0.7587,1,81.95
1777993944.7718,21.54,TRACKING,0.00,9.99,RED,RED,3,0.7199,1,82.09
1777993944.8167,25.70,TRACKING,0.00,7.80,RED,RED,3,0.5583,1,82.22
1777993944.8496,12.90,TRACKING,0.00,6.83,RED,RED,3,0.8243,1,82.35
1777993944.9080,19.88,TRACKING,0.00,6.95,RED,RED,4,0.3784,1,82.48
1777993944.9656,26.05,TRACKING,0.00,8.99,RED,RED,4,0.3818,1,82.61
1777993945.0400,47.81,TRACKING,0.00,14.24,RED,RED,3,0.7562,1,82.73
1777993945.1031,45.39,TRACKING,0.00,13.52,RED,RED,3,0.5583,1,82.86
1777993945.1440,28.27,TRACKING,0.00,9.48,RED,RED,3,0.8243,1,82.98
1777993945.1956,29.31,TRACKING,0.00,18.59,RED,RED,3,0.4856,1,83.10
1777993945.2893,66.13,TRACKING,0.00,24.48,RED,RED,4,0.4547,1,83.22
1777993945.3350,28.11,TRACKING,0.00,9.81,RED,RED,3,0.6851,1,83.33
1777993945.4015,48.79,TRACKING,0.00,13.25,RED,RED,3,0.7036,1,83.45
1777993945.4687,36.27,TRACKING,0.00,13.36,RED,RED,3,0.7651,1,83.56
1777993945.5318,21.81,TRACKING,0.00,6.33,RED,RED,3,0.8351,1,83.67
1777993945.6182,54.49,TRACKING,0.00,26.62,RED,RED,3,0.8343,1,83.78
1777993945.6909,42.22,TRACKING,0.00,17.19,RED,RED,3,0.8249,1,83.89
1777993945.7409,32.21,TRACKING,0.00,8.87,RED,RED,3,0.8614,1,84.00
1777993945.7822,23.92,TRACKING,0.00,8.65,RED,RED,3,0.8343,1,84.11
1777993945.8275,23.53,TRACKING,0.00,9.06,RED,RED,3,0.8781,1,84.21
1777993945.8797,32.38,TRACKING,0.00,14.34,RED,RED,3,0.8271,1,84.31
1777993945.9289,27.16,TRACKING,0.00,11.18,RED,RED,3,0.8629,1,84.42
1777993945.9670,21.79,TRACKING,0.00,6.28,RED,RED,3,0.8518,1,84.52
1777993946.0116,14.92,TRACKING,0.00,5.28,RED,RED,3,0.7657,1,84.62
1777993946.0583,19.08,TRACKING,0.00,5.94,RED,RED,3,0.8228,1,84.71
1777993946.1095,18.94,TRACKING,0.00,5.61,RED,RED,3,0.8430,1,84.81
1777993946.1573,19.58,TRACKING,0.00,6.82,RED,RED,3,0.8382,1,84.91
1777993946.2099,24.38,TRACKING,0.00,7.70,RED,RED,3,0.7651,1,85.00
1777993946.2632,27.48,TRACKING,0.00,10.48,RED,RED,3,0.8367,1,85.09
1777993946.2992,14.10,TRACKING,0.00,3.36,RED,RED,3,0.7965,1,85.19
1777993946.3450,10.55,TRACKING,0.00,3.44,RED,RED,3,0.8425,1,85.28
1777993946.4154,25.19,TRACKING,0.00,13.13,RED,RED,3,0.8598,1,85.37
1777993946.4666,27.59,TRACKING,0.00,10.13,RED,RED,3,0.8527,1,85.45
1777993946.5011,15.17,TRACKING,0.00,4.97,RED,RED,3,0.7366,1,85.54
1777993946.5508,14.03,TRACKING,0.00,5.14,RED,RED,3,0.8308,1,85.63
1777993946.5977,12.82,TRACKING,0.00,4.29,RED,RED,3,0.8972,1,85.71
1777993946.6948,47.69,TRACKING,0.00,34.26,RED,RED,3,0.8425,1,85.80
1777993946.7480,46.88,TRACKING,0.00,22.58,RED,RED,3,0.8829,1,85.88
1777993946.8188,39.70,TRACKING,0.00,8.72,RED,RED,3,0.8693,1,85.96
1777993946.8776,32.41,TRACKING,0.00,11.84,RED,RED,3,0.8104,1,86.05
1777993946.9129,18.00,TRACKING,0.00,5.17,RED,RED,3,0.8111,1,86.13
1777993946.9609,20.72,TRACKING,0.00,6.31,RED,RED,4,0.8381,1,86.21
1777993947.0065,16.29,TRACKING,0.00,4.48,RED,RED,3,0.8191,1,86.29
1777993947.0850,42.52,TRACKING,0.00,7.64,RED,RED,3,0.8585,1,86.36
1777993947.1174,24.85,TRACKING,0.00,7.75,RED,RED,3,0.8373,1,86.44
1777993947.1529,16.89,TRACKING,0.00,4.84,RED,RED,3,0.8301,1,86.52
1777993947.2244,35.64,TRACKING,0.00,8.55,RED,RED,3,0.8373,1,86.59
1777993947.2883,49.53,TRACKING,0.00,16.58,RED,RED,3,0.8390,1,86.67
1777993947.3283,25.22,TRACKING,0.00,5.44,RED,RED,3,0.8257,1,86.74
1777993947.3600,15.95,TRACKING,0.00,4.91,RED,RED,3,0.8155,1,86.81
1777993947.4179,30.16,TRACKING,0.00,5.35,RED,RED,3,0.6340,1,86.89
1777993947.4589,16.37,TRACKING,0.00,5.60,RED,RED,3,0.8582,1,86.96
1777993947.5271,36.19,TRACKING,0.00,11.44,RED,RED,3,0.8582,1,87.03
1777993947.5550,16.13,TRACKING,0.00,4.67,RED,RED,3,0.8125,1,87.10
1777993947.6089,20.65,TRACKING,0.00,4.66,RED,RED,3,0.8125,1,87.17
1777993947.6511,13.69,TRACKING,0.00,4.56,RED,RED,3,0.8351,1,87.23
1777993947.7196,21.91,TRACKING,0.00,8.05,RED,RED,3,0.8125,1,87.30
1777993947.7592,22.31,TRACKING,0.00,5.17,RED,RED,3,0.7994,1,87.37
1777993947.8082,21.16,TRACKING,0.00,6.16,RED,RED,3,0.8598,1,87.43
1777993947.8773,25.41,TRACKING,0.00,9.31,RED,RED,3,0.8074,1,87.50
1777993947.9264,25.15,TRACKING,0.00,9.45,RED,RED,3,0.8067,1,87.56
1777993947.9866,27.84,TRACKING,0.00,14.57,RED,RED,3,0.8045,1,87.63
1777993948.0295,28.61,TRACKING,0.00,6.32,RED,RED,3,0.8045,1,87.69
1777993948.0610,16.04,TRACKING,0.00,5.59,RED,RED,3,0.8038,1,87.76
1777993948.1241,28.94,TRACKING,0.00,7.44,RED,RED,3,0.8053,1,87.82
1777993948.1733,32.33,TRACKING,0.00,12.39,RED,RED,3,0.8053,1,87.88
1777993948.2082,16.93,TRACKING,0.00,5.79,RED,RED,3,0.7870,1,87.94
1777993948.2533,15.65,TRACKING,0.00,4.08,RED,RED,3,0.8038,1,88.00
1777993948.3141,26.60,TRACKING,0.00,6.24,RED,RED,3,0.8045,1,88.06
1777993948.3697,26.00,TRACKING,0.00,4.78,RED,RED,3,0.8016,1,88.12
1777993948.4216,25.53,TRACKING,0.00,5.78,RED,RED,3,0.8053,1,88.18
1777993948.4571,21.18,TRACKING,0.00,6.46,RED,RED,3,0.8067,1,88.24
1777993948.5072,23.00,TRACKING,0.00,5.57,RED,RED,3,0.8104,1,88.29
1777993948.5554,19.09,TRACKING,0.00,5.59,RED,RED,3,0.8082,1,88.35
1777993948.6052,19.05,TRACKING,0.00,4.88,RED,RED,3,0.8606,1,88.41
1777993948.6778,30.65,TRACKING,0.00,5.52,RED,RED,3,0.8074,1,88.46
1777993948.7139,17.64,TRACKING,0.00,4.92,RED,RED,3,0.8089,1,88.52
1777993948.7584,23.25,TRACKING,0.00,5.33,RED,RED,3,0.8089,1,88.57
1777993948.8059,20.99,TRACKING,0.00,5.50,RED,RED,3,0.8082,1,88.63
1777993948.8517,15.33,TRACKING,0.00,4.56,RED,RED,3,0.8082,1,88.68
1777993948.9082,22.37,TRACKING,0.00,4.90,RED,RED,3,0.7907,1,88.73
1777993948.9587,21.22,TRACKING,0.00,10.94,RED,RED,3,0.8074,1,88.79
1777993949.0154,27.39,TRACKING,0.00,9.72,RED,RED,3,0.8147,1,88.84
1777993949.0622,20.13,TRACKING,0.00,7.53,RED,RED,2,0.8574,1,88.89
1777993949.1170,26.56,TRACKING,0.00,7.48,RED,RED,3,0.8096,1,88.94
1777993949.1599,23.31,TRACKING,0.00,5.73,RED,RED,3,0.8133,1,88.99
1777993949.2082,20.70,TRACKING,0.00,4.10,RED,RED,3,0.8118,1,89.04
1777993949.2491,12.85,TRACKING,0.00,4.71,RED,RED,3,0.8140,1,89.09
1777993949.3001,13.05,TRACKING,0.00,4.41,RED,RED,3,0.8140,1,89.14
1777993949.3611,10.42,TRACKING,0.00,3.45,RED,RED,3,0.8140,1,89.19
1777993949.3981,14.71,TRACKING,0.00,4.99,RED,RED,3,0.8140,1,89.24
1777993949.4620,17.68,TRACKING,0.00,6.28,RED,RED,3,0.8133,1,89.29
1777993949.5005,15.61,TRACKING,0.00,7.44,RED,RED,3,0.8001,1,89.33
1777993949.5637,24.79,TRACKING,0.00,10.41,RED,RED,3,0.7965,1,89.38
1777993949.6032,17.53,TRACKING,0.00,5.37,RED,RED,3,0.8118,1,89.43
1777993949.6571,18.86,TRACKING,0.00,6.05,RED,RED,3,0.7972,1,89.47
1777993949.7419,47.11,TRACKING,0.00,14.54,RED,RED,3,0.8733,1,89.52
1777993949.7747,25.57,TRACKING,0.00,9.95,RED,RED,3,0.8308,1,89.57
1777993949.8016,15.08,TRACKING,0.00,4.45,RED,RED,3,0.8733,1,89.61
1777993949.8651,30.03,TRACKING,0.00,10.79,RED,RED,3,0.8125,1,89.66
1777993949.9023,14.81,TRACKING,0.00,3.61,RED,RED,3,0.8716,1,89.70
1777993949.9534,16.73,TRACKING,0.00,5.46,RED,RED,3,0.9124,1,89.74
1777993950.0197,31.45,TRACKING,0.00,7.63,RED,RED,3,0.8731,1,89.79
1777993950.0718,21.43,TRACKING,0.00,8.45,RED,RED,3,0.4896,1,89.83
1777993950.1119,18.67,TRACKING,0.00,7.25,RED,RED,3,0.8582,1,89.87
1777993950.1712,28.73,TRACKING,0.00,9.74,RED,RED,3,0.7729,1,89.92
1777993950.2524,55.54,TRACKING,0.00,25.10,RED,RED,3,0.7538,1,89.96
1777993950.2817,17.83,TRACKING,0.00,8.31,RED,RED,3,0.8701,1,90.00
1777993950.3639,41.90,TRACKING,0.00,18.37,RED,RED,3,0.8425,1,90.04
1777993950.4520,43.86,TRACKING,0.00,19.87,RED,RED,3,0.7531,1,90.08
1777993950.5427,36.10,TRACKING,0.00,12.08,RED,RED,3,0.7644,1,90.12
1777993950.5859,15.81,TRACKING,0.00,4.97,RED,RED,3,0.8476,1,90.16
1777993950.6168,18.81,TRACKING,0.00,8.21,RED,RED,3,0.7967,1,90.20
1777993950.6519,15.64,TRACKING,0.00,4.34,RED,RED,3,0.7460,1,90.24
1777993950.7209,32.05,TRACKING,0.00,15.73,RED,RED,3,0.7953,1,90.28
1777993950.7491,15.91,TRACKING,0.00,6.36,RED,RED,3,0.7493,1,90.32
1777993950.8270,26.22,TRACKING,0.00,8.96,RED,RED,3,0.8159,1,90.36
1777993950.8814,30.82,TRACKING,0.00,15.05,RED,RED,3,0.8462,1,90.40
1777993950.9286,27.73,TRACKING,0.00,8.85,RED,RED,3,0.7167,1,90.44
1777993950.9631,18.33,TRACKING,0.00,5.85,RED,RED,3,0.8238,1,90.48
1777993951.0396,31.76,TRACKING,0.00,7.02,RED,RED,3,0.7967,1,90.51
1777993951.0690,23.01,TRACKING,0.00,9.84,RED,RED,3,0.8013,1,90.55
1777993951.1176,18.73,TRACKING,0.00,8.38,RED,RED,3,0.7729,1,90.59
1777993951.1532,17.84,TRACKING,0.00,6.68,RED,RED,3,0.8279,1,90.62
1777993951.2197,20.74,TRACKING,0.00,8.77,RED,RED,3,0.8191,1,90.66
1777993951.2563,21.64,TRACKING,0.00,4.97,RED,RED,3,0.7604,1,90.70
1777993951.2971,12.40,TRACKING,0.00,4.86,RED,RED,3,0.7630,1,90.73
1777993951.3593,20.42,TRACKING,0.00,7.08,RED,RED,3,0.8162,1,90.77
1777993951.4221,31.29,TRACKING,0.00,7.17,RED,RED,3,0.7373,1,90.80
1777993951.4688,23.44,TRACKING,0.00,10.20,RED,RED,3,0.7980,1,90.84
1777993951.5059,20.24,TRACKING,0.00,6.76,RED,RED,3,0.8133,1,90.87
1777993951.5619,21.91,TRACKING,0.00,5.47,RED,RED,3,0.7958,1,90.91
1777993951.6347,30.88,TRACKING,0.00,9.81,RED,RED,3,0.8088,1,90.94
